bst_ratio,speed_diff,type_advantage_diff,meta_score_diff,winner
1.2476404494382023,1.5,7,0,0
1.304570895522388,-8.333333333333329,2,0,1
0.9670482136663198,-8.833333333333329,1,0,0
0.9931941923774955,-0.1666666666666714,-6,0,1
1.0451485148514852,14.166666666666664,2,0,0
0.8496527777777778,-6.166666666666671,3,0,1
0.7066950053134963,-21.16666666666667,15,0,0
1.194775435380385,-5.833333333333329,3,0,1
1.165685830692621,-16.000000000000007,7,0,1
1.0077202543142598,1.6666666666666643,0,0,1
0.9265394310406914,3.1666666666666714,-3,0,1
0.9205298013245033,-5.0,-2,0,1
0.872852233676976,25.16666666666667,4,0,1
1.0714555765595464,23.83333333333333,1,0,0
0.8847396768402155,3.1666666666666714,3,0,0
0.9987975951903808,17.83333333333333,0,0,0
0.7039187227866474,-20.0,0,0,1
1.248716486023959,2.8333333333333286,-2,0,1
0.8342724560822009,-15.0,-8,0,0
0.9851466765688823,-9.5,-3,0,1
1.1025293586269196,12.5,2,0,1
1.064313725490196,11.500000000000007,1,0,1
1.0887531440891125,6.333333333333343,-8,0,1
1.0154333201424615,5.0,6,0,1
1.1666666666666667,25.000000000000007,3,0,1
0.8738384560400286,13.166666666666664,-3,0,0
0.881578947368421,-10.166666666666671,0,0,0
0.8367136473014781,-17.500000000000007,3,0,0
0.8129239557300963,-31.83333333333333,0,0,0
1.1418280054029717,9.833333333333336,-2,0,0
1.0165029469548135,-0.3333333333333286,-3,0,0
1.2687122268712228,-12.0,0,0,1
0.9380349195480999,4.666666666666671,1,0,1
0.7941595441595442,-4.166666666666671,4,0,0
0.9618406285072951,-15.833333333333336,-1,0,0
0.8402120408936009,0.0,3,0,0
0.8342728297632469,-2.833333333333343,0,0,1
1.0239495798319327,-1.5,11,0,0
1.0877535101404057,-21.500000000000007,-4,0,0
0.961439588688946,-18.666666666666664,-10,0,0
1.228583916083916,9.166666666666671,-6,0,1
1.1435917721518987,12.5,-2,0,1
1.0377627360171,0.1666666666666714,4,0,1
0.6087919038583175,-51.833333333333336,-3,0,0
1.2219570405727924,9.666666666666664,6,0,1
0.8903248340901153,-12.833333333333329,-2,0,0
0.8250762195121951,-11.166666666666664,4,0,0
1.0166666666666666,30.166666666666664,-9,0,0
0.9673668417104276,-11.166666666666671,-1,0,0
0.8018587360594795,-5.0,-4,0,1
0.9464148033924441,-0.6666666666666714,3,0,1
1.0579763663220088,31.166666666666664,-3,0,1
1.1979381443298969,35.5,-6,0,1
0.9247434435575826,-30.333333333333336,-4,0,0
1.2223678462210572,-23.000000000000007,-3,0,0
0.884787018255578,11.500000000000007,1,0,0
0.8965253913707522,0.6666666666666643,5,0,0
1.040282392026578,10.5,-2,0,1
1.0619707467282524,-7.166666666666671,-6,0,0
1.3909952606635072,49.99999999999999,5,0,1
1.1251480457954994,-17.666666666666664,2,0,1
0.9886960032297134,9.333333333333336,5,0,1
1.293812202509736,2.333333333333343,-5,0,1
1.0030853616729516,-4.666666666666657,-5,0,1
0.9746300211416491,7.5,1,0,0
1.0053782717820008,-9.666666666666664,8,0,1
0.6133956386292835,-74.5,1,0,0
1.3026521060842433,25.83333333333333,1,0,1
0.8804878048780488,3.333333333333343,4,0,0
1.0969597370583402,14.333333333333336,-12,0,0
0.8799368088467614,-12.0,-3,0,1
0.7537112010796221,2.6666666666666643,2,0,0
1.1039208222306813,14.666666666666671,1,0,1
1.1218092252575012,-4.0,-2,0,0
0.8141070187630299,-1.3333333333333357,0,0,0
0.9330310429019881,-3.5,-2,0,1
1.0694638694638694,15.5,-1,0,1
0.664133188563156,-2.6666666666666714,1,0,1
0.629881154499151,-22.833333333333336,-6,0,0
0.96652558676414,-14.666666666666671,0,0,1
0.9496051147047763,-11.666666666666664,1,0,1
0.7067783701447068,-2.8333333333333286,-2,0,0
1.224770642201835,6.666666666666671,-3,0,1
1.056390977443609,15.833333333333329,6,0,1
1.0210526315789474,-6.833333333333336,12,0,1
0.8076794657762938,-19.5,3,0,0
0.8343539497856706,-15.166666666666664,3,0,0
0.9843920145190562,-6.0,4,0,0
0.9174484052532833,6.0,3,0,0
0.9272097053726169,25.16666666666667,6,0,0
0.912365777623831,-9.666666666666671,-2,0,0
1.0820603907637656,-17.33333333333333,3,0,1
1.0564482900700454,20.000000000000007,1,0,1
1.3447046843177188,20.500000000000007,1,0,0
1.0114068441064639,8.666666666666671,-2,0,0
0.9485507246376812,-0.6666666666666643,-4,0,0
0.8518041237113402,-17.16666666666667,-7,0,0
0.9796334012219959,7.833333333333329,1,0,1
0.8875983514424878,-6.666666666666671,-6,0,1
0.9388071262587142,8.5,5,0,0
0.9523076923076923,-1.8333333333333428,3,0,1
1.2427022518765638,-0.8333333333333428,-7,0,0
0.9908256880733946,-10.5,-5,0,0
1.1317053642914332,4.499999999999993,-7,0,0
0.8608266970041714,14.333333333333336,0,0,0
1.0763245646535753,9.166666666666664,1,0,0
1.3076923076923077,11.166666666666664,3,0,1
0.7538906985161057,-22.999999999999993,2,0,0
0.9055325555137373,12.5,5,0,0
1.0729166666666667,-7.333333333333329,-1,0,0
1.6538882803943045,27.833333333333336,4,0,1
1.1252379139703084,7.0,4,0,1
1.1151146467009827,15.666666666666664,-5,0,0
1.0041608876560333,-1.5,0,0,1
1.0512139605462822,-5.333333333333336,-1,0,1
1.1364132411786103,-5.333333333333329,-7,0,1
0.903954802259887,-22.33333333333333,1,0,1
0.8227045075125209,-15.5,1,0,1
1.0862966175195143,-1.3333333333333357,2,0,1
1.0076267384477344,5.0,0,0,0
0.8384728340675477,-14.0,3,0,1
0.9942528735632183,8.499999999999993,1,0,0
1.0,-6.166666666666671,0,0,1
0.9605947955390335,-33.166666666666664,-1,0,0
1.0288239815526519,3.666666666666657,1,0,1
1.0285941223193011,-6.166666666666671,-8,0,1
0.9947722180731889,14.333333333333336,5,0,0
0.9722780233025311,-14.166666666666671,-2,0,1
1.2999518536350505,3.1666666666666643,-2,0,0
1.6165297741273101,10.833333333333336,3,0,1
1.045360824742268,1.0,2,0,0
1.051125703564728,-12.0,-5,0,0
1.1702838063439065,24.166666666666657,-2,0,1
0.9842395587076438,0.5,-2,0,0
1.0108742931709438,-7.166666666666664,-3,0,1
1.0129870129870129,7.333333333333329,-1,0,1
0.9242122058236937,-18.499999999999993,-2,0,1
0.9685010861694424,-11.5,-1,0,1
0.8783645655877342,-22.666666666666664,1,0,0
1.288487584650113,43.5,1,0,1
1.089241622574956,19.333333333333343,-3,0,0
0.7508661417322835,-29.5,1,0,0
1.1651785714285714,26.833333333333336,2,0,0
1.1096721974908943,-1.1666666666666714,-3,0,1
1.009701760689903,-22.33333333333333,-1,0,1
1.0487695749440715,-2.0,-1,0,1
1.2276553106212424,17.166666666666664,8,0,1
0.8966202783300199,-15.166666666666671,0,0,0
0.8560912771439088,-13.166666666666671,-1,0,0
0.741304347826087,-32.99999999999999,-2,0,0
1.0738007380073802,-33.5,8,0,1
1.041014168530947,1.5,0,0,0
0.7667215815485997,1.8333333333333357,2,0,0
1.1072607260726073,-2.8333333333333286,2,0,1
0.9462323390894819,15.499999999999993,7,0,1
0.9895707982350581,18.499999999999993,-1,0,0
0.8407900040306329,-7.833333333333336,1,0,1
1.0897490429604424,-9.666666666666664,8,0,0
1.1202334630350195,21.83333333333333,3,0,1
0.879632777966678,21.5,-8,0,1
0.9553303303303303,-20.166666666666664,5,0,1
1.1136103698055662,7.833333333333343,0,0,0
0.7021897810218978,-13.333333333333336,5,0,0
0.925414364640884,0.1666666666666714,-1,0,0
0.9701612903225807,21.5,5,0,1
0.7965597088984453,-5.333333333333343,0,0,1
1.3070469798657718,10.0,0,0,1
0.7336917562724015,-10.5,-3,0,0
1.044543429844098,10.5,5,0,1
0.8538663171690695,-15.833333333333329,-2,0,1
0.8567802755620014,-6.999999999999993,7,0,1
1.0805707091900965,3.0,2,0,0
1.0348078317621465,0.0,0,0,0
0.8838938053097345,10.0,3,0,1
0.97310686482661,-8.666666666666671,0,0,0
0.9927272727272727,22.166666666666664,10,0,1
0.9671862182116489,-26.333333333333336,-1,0,0
0.9967845659163987,1.5,3,0,1
0.9897531439217513,-10.666666666666671,-4,0,0
0.8315434182264498,10.333333333333329,4,0,1
1.1495833333333334,-8.833333333333329,-5,0,1
0.9497645211930926,0.0,9,0,0
1.027657735522904,10.333333333333329,-15,0,0
1.0017857142857143,-23.166666666666664,0,0,0
0.8396808124773304,-1.5,-2,0,0
1.0774161735700196,19.333333333333336,1,0,1
1.365359189070075,42.99999999999999,0,0,1
0.9378296910324039,-23.33333333333333,-3,0,1
0.8936718175128772,9.5,-1,0,1
1.1445190156599552,0.3333333333333286,-3,0,1
0.9023817510902382,0.1666666666666714,0,0,1
0.772972972972973,-17.166666666666657,-6,0,1
0.8631535947712419,9.666666666666664,7,0,1
1.238973897389739,-1.3333333333333286,3,0,1
0.9238949817215022,-12.5,-2,0,0
0.8808651026392962,-0.1666666666666572,0,0,0
0.9736638264910922,5.666666666666664,-4,0,0
0.9749074454956808,-7.833333333333336,-2,0,0
0.9219047619047619,-11.999999999999993,1,0,0
1.09674582233949,-22.0,1,0,1
0.9689667761956918,-28.333333333333336,-3,0,0
1.3628434365460096,9.666666666666671,1,0,0
1.1145662847790507,-25.999999999999993,2,0,0
1.0101010101010102,-11.999999999999993,3,0,1
1.0105800802626779,12.0,0,0,0
1.3707426018983808,16.66666666666667,-1,0,0
1.0397204854726003,-1.0,2,0,1
0.9360146252285192,-35.99999999999999,-1,0,1
1.169280442804428,9.5,5,0,1
1.2308908803373748,9.000000000000007,-3,0,0
1.0188323917137476,0.5,2,0,1
0.9329178885630498,-21.333333333333336,0,0,0
0.9677287581699346,4.166666666666664,4,0,0
0.8358156028368794,-18.166666666666664,3,0,0
1.2380434782608696,19.83333333333333,8,0,1
1.0479245283018868,-12.333333333333329,1,0,1
0.8572984749455338,8.833333333333329,-7,0,0
0.6695054045201441,-24.166666666666664,-4,0,1
0.8516909711448961,-16.5,1,0,0
1.1093814010651373,-19.666666666666664,-4,0,1
1.0157393850658858,-15.0,2,0,0
0.9980229339659945,6.000000000000007,3,0,1
1.0479479886225112,12.333333333333329,6,0,0
0.7622305850153951,1.1666666666666714,5,0,0
1.0027833001988071,1.8333333333333357,2,0,1
1.118752865657955,-2.5,8,0,1
0.9161828737300436,-27.0,3,0,0
1.0042307692307693,12.5,3,0,0
1.0651041666666667,-0.5,6,0,0
1.032798833819242,13.666666666666671,0,0,1
1.1328191945158526,21.83333333333333,-4,0,1
0.7635347537548026,-1.0,2,0,0
1.1704834605597965,15.666666666666671,-2,0,1
0.8425995492111195,-10.0,-7,0,0
1.0599838969404187,-3.166666666666657,3,0,1
1.1123748862602365,24.333333333333336,0,0,1
1.2759725400457667,54.66666666666667,3,0,1
0.888301182327318,-2.8333333333333286,7,0,0
0.8838456040028592,-21.33333333333333,0,0,0
1.2681121099947117,12.333333333333336,0,0,1
0.9763719512195121,-9.5,-3,0,1
1.0862422997946612,2.6666666666666714,0,0,0
0.7632116788321168,-43.166666666666664,-4,0,0
0.9795779441797141,8.166666666666657,-5,0,0
1.3994502977553824,-2.5,5,0,1
0.9426536731634183,-3.666666666666657,0,0,1
1.011010617381046,10.500000000000007,-6,0,1
0.8576856649395509,14.833333333333329,4,0,1
0.957374575631837,-10.333333333333336,-3,0,0
1.1347087378640777,13.833333333333343,-3,0,1
1.0593485051316376,-1.6666666666666643,2,0,0
1.016673283048829,-6.833333333333329,4,0,0
1.0792423656745265,-3.999999999999993,-2,0,0
1.1761616161616162,18.000000000000007,-4,0,1
0.9173582295988935,18.83333333333333,3,0,0
0.794767870302137,-6.333333333333329,4,0,1
1.0436440677966101,-7.833333333333329,0,0,1
0.9745994529112935,5.833333333333329,1,0,0
1.0857975843398584,3.8333333333333286,-2,0,0
1.039917695473251,-3.8333333333333357,1,0,0
1.063644289450741,-7.166666666666671,10,0,1
0.9703703703703703,8.166666666666657,1,0,1
0.9485850936628138,1.3333333333333286,-3,0,0
0.9644343548997352,-16.5,8,0,1
0.9089887640449438,-10.666666666666671,5,0,1
0.9796733212341198,20.0,-3,0,1
1.1683544303797468,-11.833333333333329,-1,0,0
0.8489314664701547,-37.99999999999999,1,0,0
0.7772329246935201,-12.333333333333329,1,0,0
0.8073739653875094,-15.666666666666671,-2,0,0
0.9033747779751332,-6.333333333333329,-1,0,0
0.874897792313982,-18.5,-3,0,1
0.7071090047393365,-4.833333333333343,-5,0,0
1.0237467018469657,14.5,-4,0,0
1.1861678990865594,-6.5,-1,0,1
0.7534791252485089,-32.5,-3,0,0
1.0457232952305873,-7.5,4,0,1
1.2318059299191375,24.500000000000007,2,0,1
0.8969135802469136,-12.833333333333329,1,0,1
0.885412433969931,-17.833333333333336,0,0,1
0.9568508705526116,-19.16666666666667,-3,0,0
0.8616401088223863,-21.5,-1,0,1
1.1030800821355236,-2.0,-3,0,1
0.9765734265734266,-16.16666666666667,-3,0,0
0.9412656309208033,-18.66666666666667,7,0,1
0.8770870337477797,9.666666666666671,-5,0,1
0.8802725502920181,-1.3333333333333286,3,0,0
1.1386861313868613,23.833333333333336,-5,0,0
0.9238267148014441,-8.833333333333329,2,0,1
0.7141984732824428,22.166666666666664,4,0,0
1.0035985605757698,-9.833333333333343,5,0,0
0.9971223021582734,-26.33333333333333,-1,0,1
1.0369269949066213,-21.999999999999993,-3,0,0
1.0297110297110297,-16.500000000000007,-3,0,0
1.3728813559322033,6.333333333333336,2,0,1
0.9633781763826607,-9.666666666666657,0,0,1
0.8088235294117647,2.6666666666666714,5,0,0
1.0867469879518072,-21.166666666666664,-2,0,0
0.9576240492575154,-42.16666666666667,9,0,0
0.6578867696033909,-31.83333333333333,4,0,0
0.8448409619860356,8.5,-10,0,0
0.9718614718614719,-4.000000000000007,-3,0,0
0.9541477073853692,-28.833333333333343,2,0,0
0.8157374456306841,-5.666666666666664,-4,0,1
0.9116527037319117,-13.500000000000007,-6,0,0
1.151394422310757,-1.1666666666666714,-2,0,0
0.9250243427458618,9.833333333333329,3,0,1
1.5013319126265317,28.000000000000007,-3,0,1
0.9124950729207726,-13.833333333333336,-5,0,0
1.2478399272396543,5.333333333333329,4,0,1
1.117117117117117,24.83333333333333,4,0,0
1.280184331797235,1.6666666666666714,-6,0,1
0.8204577968526466,-42.16666666666667,4,0,1
0.8436619718309859,-17.333333333333336,-1,0,0
1.0448916408668731,2.5,0,0,1
1.1105376344086022,-6.0,-5,0,0
1.1615350290049085,12.166666666666671,0,0,1
1.004096834264432,1.1666666666666572,0,0,1
1.1318548387096774,16.66666666666667,-1,0,1
0.88749524895477,2.8333333333333357,-4,0,0
1.0113016367887764,-8.333333333333336,-1,0,0
1.0919301164725457,-4.5,-3,0,0
0.9066358024691358,18.166666666666664,4,0,1
1.3980492336274966,15.833333333333329,-2,0,1
1.1549295774647887,-2.0,-8,0,0
0.9462159047253169,-3.0,-3,0,0
0.8721343235389086,-26.33333333333333,-1,0,0
0.8671599718111346,-26.666666666666664,1,0,0
1.283102766798419,36.166666666666664,0,0,1
1.2361516034985423,18.000000000000007,2,0,1
0.8832236842105263,-21.333333333333336,-7,0,0
1.1208247422680413,4.833333333333329,3,0,0
0.9657701711491442,-11.666666666666671,-1,0,0
1.262218045112782,8.333333333333329,-2,0,1
1.0851063829787233,19.0,4,0,0
1.0827472072817543,-23.66666666666667,-7,0,1
0.8927514792899408,13.666666666666664,5,0,1
0.9280733944954128,8.666666666666671,3,0,0
0.7533865925668635,-7.5,0,0,0
1.015104570100697,8.166666666666671,-1,0,0
1.0879719735305566,7.333333333333336,-1,0,0
1.1288270377733598,13.499999999999993,-5,0,0
0.9727148703956344,-2.6666666666666643,5,0,0
0.9560401523018346,-23.0,1,0,0
0.8696364231903047,27.166666666666664,6,0,0
1.0089649551752242,17.33333333333333,-5,0,0
0.8862348178137652,23.83333333333333,-3,0,0
0.9230769230769231,-15.166666666666657,-5,0,1
0.925983638488508,1.3333333333333286,2,0,1
0.8677337826453243,6.333333333333329,1,0,0
1.1535545023696683,13.666666666666671,-7,0,1
1.333500753390256,-9.166666666666671,-4,0,0
0.832046332046332,-1.8333333333333286,11,0,1
1.1718078875439282,-6.833333333333329,-4,0,1
1.380352644836272,18.16666666666667,-2,0,1
0.9061818181818182,-7.166666666666657,2,0,0
0.8766114180478821,-15.0,6,0,0
0.8253839935327405,-6.833333333333336,-5,0,0
1.2492693110647182,22.16666666666667,2,0,1
1.0955098934550989,-4.0,-9,0,0
0.9470046082949308,-20.0,6,0,1
1.1422800718132855,-0.8333333333333357,3,0,1
0.7737617135207496,-29.500000000000007,-5,0,0
1.142654028436019,13.333333333333329,-2,0,1
1.167430237401083,-9.5,0,0,1
1.0692337611824192,10.166666666666671,-1,0,0
0.76,-22.16666666666667,-3,0,0
1.0866983372921615,20.666666666666657,2,0,1
1.1981943250214961,36.5,5,0,0
1.102258726899384,-7.333333333333329,3,0,1
1.045823195458232,33.16666666666667,1,0,1
1.1115326251896813,-8.833333333333329,-4,0,0
1.2585751978891822,6.333333333333336,-3,0,1
1.1116279069767443,9.166666666666671,0,0,1
1.0372745490981965,19.333333333333336,-6,0,1
0.9258662369057212,-10.166666666666664,0,0,1
1.2416419805332204,7.166666666666671,2,0,1
1.2245313773431132,24.666666666666664,3,0,0
1.1998231653404068,5.333333333333329,6,0,1
1.1286358049979517,23.999999999999993,4,0,1
